,id,set,gbert-large_yes_comment
1012,NDY-003_1013,train,
1013,NDY-003_1014,train,
1014,NDY-003_1015,train,
1015,NDY-003_1016,train,
1016,NDY-003_1017,train,
1017,NDY-003_1018,train,
1018,NDY-003_1019,train,
1019,NDY-003_1020,train,
1020,NDY-003_1021,train,
1021,NDY-003_1022,train,
1022,NDY-003_1023,train,
1023,NDY-003_1024,train,
1024,NDY-003_1025,train,
1025,NDY-003_1026,train,
1026,NDY-003_1027,train,
1027,NDY-003_1028,train,
1028,NDY-003_1029,train,
1029,NDY-003_1030,test,0.006500124931335449
1030,NDY-003_1031,train,
1031,NDY-003_1032,train,
1032,NDY-003_1033,train,
1033,NDY-003_1034,test,0.004146456718444824
1034,NDY-003_1035,test,0.02627408504486084
1035,NDY-003_1036,train,
1036,NDY-003_1037,train,
1037,NDY-003_1038,train,
1038,NDY-003_1039,train,
1039,NDY-003_1040,train,
1040,NDY-003_1041,train,
1041,NDY-003_1042,train,
1042,NDY-003_1043,train,
1043,NDY-003_1044,test,0.9921002984046936
1044,NDY-003_1045,train,
1045,NDY-003_1046,test,0.989274799823761
1046,NDY-003_1047,train,
1047,NDY-003_1048,train,
1048,NDY-003_1049,test,0.00835120677947998
1049,NDY-003_1050,train,
1050,NDY-003_1051,train,
1051,NDY-003_1052,train,
1052,NDY-003_1053,test,0.9865570664405823
1053,NDY-003_1054,train,
1054,NDY-003_1055,train,
1055,NDY-003_1056,train,
1056,NDY-003_1057,train,
1057,NDY-003_1058,train,
1058,NDY-003_1059,train,
1059,NDY-003_1060,train,
1060,NDY-003_1061,train,
1061,NDY-003_1062,train,
1062,NDY-003_1063,train,
1063,NDY-003_1064,train,
1064,NDY-003_1065,train,
1065,NDY-003_1066,train,
1066,NDY-003_1067,train,
1067,NDY-003_1068,train,
1068,NDY-003_1069,train,
1069,NDY-003_1070,train,
1070,NDY-003_1071,train,
1071,NDY-003_1072,train,
1072,NDY-003_1073,test,0.9858432412147522
1073,NDY-003_1074,train,
1074,NDY-003_1075,train,
1075,NDY-003_1076,train,
1076,NDY-003_1077,train,
1077,NDY-003_1078,test,0.009121239185333252
1078,NDY-003_1079,test,0.0039556026458740234
1079,NDY-003_1080,train,
1080,NDY-003_1081,train,
1081,NDY-003_1082,train,
1082,NDY-003_1083,train,
1083,NDY-003_1084,train,
1084,NDY-003_1085,train,
1085,NDY-003_1086,train,
1086,NDY-003_1087,train,
1087,NDY-003_1088,train,
1088,NDY-003_1089,train,
1089,NDY-003_1090,train,
1090,NDY-003_1091,test,0.004249453544616699
1091,NDY-003_1092,train,
1092,NDY-003_1093,test,0.1034921407699585
1093,NDY-003_1094,train,
1094,NDY-003_1095,train,
1095,NDY-003_1096,train,
1096,NDY-003_1097,train,
1097,NDY-003_1098,train,
1098,NDY-003_1099,train,
1099,NDY-003_1100,train,
1100,NDY-003_1101,train,
1101,NDY-003_1102,train,
1102,NDY-003_1103,train,
1103,NDY-003_1104,train,
1104,NDY-003_1105,train,
1105,NDY-003_1106,train,
1106,NDY-003_1107,train,
1107,NDY-003_1108,test,0.010196328163146973
1108,NDY-003_1109,train,
1109,NDY-003_1110,train,
1110,NDY-003_1111,train,
1111,NDY-003_1112,train,
1112,NDY-003_1113,train,
1113,NDY-003_1114,train,
1114,NDY-003_1115,test,0.006031513214111328
1115,NDY-003_1116,train,
1116,NDY-003_1117,train,
1117,NDY-003_1118,train,
1118,NDY-003_1119,test,0.9912126660346985
1119,NDY-003_1120,train,
1120,NDY-003_1121,train,
1121,NDY-003_1122,train,
1122,NDY-003_1123,train,
1123,NDY-003_1124,train,
1124,NDY-003_1125,train,
1125,NDY-003_1126,train,
1126,NDY-003_1127,train,
1127,NDY-003_1128,train,
1128,NDY-003_1129,train,
1129,NDY-003_1130,train,
1130,NDY-003_1131,train,
1131,NDY-003_1132,train,
1132,NDY-003_1133,train,
1133,NDY-003_1134,train,
1134,NDY-003_1135,train,
1135,NDY-003_1136,train,
1136,NDY-003_1137,train,
1137,NDY-003_1138,train,
1138,NDY-003_1139,train,
1139,NDY-003_1140,train,
1140,NDY-003_1141,train,
1141,NDY-003_1142,train,
1142,NDY-003_1143,train,
1143,NDY-003_1144,train,
1144,NDY-003_1145,train,
1145,NDY-003_1146,train,
1146,NDY-003_1147,train,
1147,NDY-003_1148,test,0.9905508756637573
1148,NDY-003_1149,train,
1149,NDY-003_1150,train,
1150,NDY-003_1151,train,
1151,NDY-003_1152,train,
1152,NDY-003_1153,train,
1153,NDY-003_1154,train,
1154,NDY-003_1155,train,
1155,NDY-003_1156,train,
1156,NDY-003_1157,train,
1157,NDY-003_1158,test,0.990168571472168
1158,NDY-003_1159,train,
1159,NDY-003_1160,train,
1160,NDY-003_1161,train,
1161,NDY-003_1162,train,
1162,NDY-003_1163,test,0.0035665035247802734
1163,NDY-003_1164,train,
1164,NDY-003_1165,train,
1165,NDY-003_1166,test,0.0036556124687194824
1166,NDY-003_1167,train,
1167,NDY-003_1168,train,
1168,NDY-003_1169,train,
1169,NDY-003_1170,train,
1170,NDY-003_1171,train,
1171,NDY-003_1172,train,
1172,NDY-003_1173,train,
1173,NDY-003_1174,train,
1174,NDY-003_1175,train,
1175,NDY-003_1176,train,
1176,NDY-003_1177,train,
1177,NDY-003_1178,train,
1178,NDY-003_1179,train,
1179,NDY-003_1180,test,0.9274625778198242
1180,NDY-003_1181,train,
1181,NDY-003_1182,train,
1182,NDY-003_1183,test,0.9789667129516602
1183,NDY-003_1184,test,0.0043441057205200195
1184,NDY-003_1185,train,
1185,NDY-003_1186,train,
1186,NDY-003_1187,train,
1187,NDY-003_1188,train,
1188,NDY-003_1189,test,0.001809537410736084
1189,NDY-003_1190,train,
1190,NDY-003_1191,train,
1191,NDY-003_1192,train,
1192,NDY-003_1193,train,
1193,NDY-003_1194,train,
1194,NDY-003_1195,train,
1195,NDY-003_1196,train,
1196,NDY-003_1197,train,
1197,NDY-003_1198,test,0.9839053750038147
1198,NDY-003_1199,train,
1199,NDY-003_1200,train,
1200,NDY-003_1201,train,
1201,NDY-003_1202,train,
1202,NDY-003_1203,train,
1203,NDY-003_1204,train,
1204,NDY-003_1205,train,
1205,NDY-003_1206,train,
1206,NDY-003_1207,train,
1207,NDY-003_1208,train,
1208,NDY-003_1209,train,
1209,NDY-003_1210,train,
1210,NDY-003_1211,train,
1211,NDY-003_1212,train,
1212,NDY-003_1213,train,
1213,NDY-003_1214,train,
1214,NDY-003_1215,train,
1215,NDY-003_1216,train,
1216,NDY-003_1217,train,
1217,NDY-003_1218,train,
1218,NDY-003_1219,train,
1219,NDY-003_1220,train,
1220,NDY-003_1221,train,
1221,NDY-003_1222,train,
1222,NDY-003_1223,train,
1223,NDY-003_1224,train,
1224,NDY-003_1225,train,
1225,NDY-003_1226,train,
1226,NDY-003_1227,train,
1227,NDY-003_1228,test,0.9918507933616638
1228,NDY-003_1229,train,
1229,NDY-003_1230,train,
1230,NDY-003_1231,train,
1231,NDY-003_1232,train,
1232,NDY-003_1233,train,
1233,NDY-003_1234,train,
1234,NDY-003_1235,train,
1235,NDY-003_1236,train,
1236,NDY-003_1237,train,
1237,NDY-003_1238,train,
1238,NDY-003_1239,train,
1239,NDY-003_1240,train,
1240,NDY-003_1241,test,0.01259523630142212
1241,NDY-003_1242,train,
1242,NDY-003_1243,train,
1243,NDY-003_1244,test,0.002198159694671631
1244,NDY-003_1245,train,
1245,NDY-003_1246,train,
1246,NDY-003_1247,train,
1247,NDY-003_1248,train,
1248,NDY-003_1249,train,
1249,NDY-003_1250,train,
1250,NDY-003_1251,train,
1251,NDY-003_1252,train,
1252,NDY-003_1253,train,
1253,NDY-003_1254,test,0.9855290055274963
1254,NDY-003_1255,train,
1255,NDY-003_1256,train,
1256,NDY-003_1257,train,
1257,NDY-003_1258,train,
1258,NDY-003_1259,train,
1259,NDY-003_1260,train,
1260,NDY-003_1261,train,
1261,NDY-003_1262,train,
1262,NDY-003_1263,train,
1263,NDY-003_1264,train,
1264,NDY-003_1265,train,
1265,NDY-003_1266,train,
1266,NDY-003_1267,train,
1267,NDY-003_1268,train,
1268,NDY-003_1269,train,
1269,NDY-003_1270,train,
1270,NDY-003_1271,test,0.9916284084320068
1271,NDY-003_1272,train,
1272,NDY-003_1273,train,
1273,NDY-003_1274,train,
1274,NDY-003_1275,train,
1275,NDY-003_1276,test,0.004968404769897461
1276,NDY-003_1277,train,
1277,NDY-003_1278,train,
1278,NDY-003_1279,test,0.025738000869750977
1279,NDY-003_1280,train,
1280,NDY-003_1281,train,
1281,NDY-003_1282,train,
1282,NDY-003_1283,test,0.7185162901878357
1283,NDY-003_1284,train,
1284,NDY-003_1285,train,
1285,NDY-003_1286,train,
1286,NDY-003_1287,train,
1287,NDY-003_1288,train,
1288,NDY-003_1289,test,0.005748391151428223
1289,NDY-003_1290,train,
1290,NDY-003_1291,train,
1291,NDY-003_1292,test,0.977283775806427
1292,NDY-003_1293,train,
1293,NDY-003_1294,train,
1294,NDY-003_1295,train,
1295,NDY-003_1296,train,
1296,NDY-003_1297,test,0.026144087314605713
1297,NDY-003_1298,train,
1298,NDY-003_1299,test,0.013302981853485107
1299,NDY-003_1300,train,
1300,NDY-003_1301,train,
1301,NDY-003_1302,train,
1302,NDY-003_1303,train,
1303,NDY-003_1304,test,0.014454007148742676
1304,NDY-003_1305,train,
1305,NDY-003_1306,test,0.00596308708190918
1306,NDY-003_1307,train,
1307,NDY-003_1308,train,
1308,NDY-003_1309,train,
1309,NDY-003_1310,train,
1310,NDY-003_1311,train,
1311,NDY-003_1312,train,
1312,NDY-003_1313,train,
1313,NDY-003_1314,train,
1314,NDY-003_1315,train,
1315,NDY-003_1316,train,
1316,NDY-003_1317,train,
1317,NDY-003_1318,train,
1318,NDY-003_1319,test,0.010555565357208252
1319,NDY-003_1320,test,0.007679164409637451
1320,NDY-003_1321,train,
1321,NDY-003_1322,train,
1322,NDY-003_1323,train,
1323,NDY-003_1324,train,
1324,NDY-003_1325,train,
1325,NDY-003_1326,train,
1326,NDY-003_1327,train,
1327,NDY-003_1328,train,
1328,NDY-003_1329,train,
1329,NDY-003_1330,train,
1330,NDY-003_1331,train,
1331,NDY-003_1332,test,0.00804048776626587
1332,NDY-003_1333,test,0.004435539245605469
1333,NDY-003_1334,train,
1334,NDY-003_1335,train,
1335,NDY-003_1336,train,
1336,NDY-003_1337,train,
1337,NDY-003_1338,test,0.9923511147499084
1338,NDY-003_1339,train,
1339,NDY-003_1340,test,0.9916797280311584
1340,NDY-003_1341,train,
1341,NDY-003_1342,train,
1342,NDY-003_1343,train,
1343,NDY-003_1344,train,
1344,NDY-003_1345,train,
1345,NDY-003_1346,train,
1346,NDY-003_1347,test,0.01723116636276245
1347,NDY-003_1348,test,0.9457183480262756
1348,NDY-003_1349,test,0.989622950553894
1349,NDY-003_1350,train,
1350,NDY-003_1351,train,
1351,NDY-003_1352,train,
1352,NDY-003_1353,train,
1353,NDY-003_1354,train,
1354,NDY-003_1355,train,
1355,NDY-003_1356,train,
1356,NDY-003_1357,train,
1357,NDY-003_1358,train,
1358,NDY-003_1359,train,
1359,NDY-003_1360,train,
1360,NDY-003_1361,train,
1361,NDY-003_1362,train,
1362,NDY-003_1363,train,
1363,NDY-003_1364,train,
1364,NDY-003_1365,train,
1365,NDY-003_1366,train,
1366,NDY-003_1367,train,
1367,NDY-003_1368,train,
1368,NDY-003_1369,train,
1369,NDY-003_1370,train,
1370,NDY-003_1371,train,
1371,NDY-003_1372,train,
1372,NDY-003_1373,train,
1373,NDY-003_1374,train,
1374,NDY-003_1375,train,
1375,NDY-003_1376,train,
1376,NDY-003_1377,train,
1377,NDY-003_1378,test,0.9691148996353149
1378,NDY-003_1379,train,
1379,NDY-003_1380,train,
1380,NDY-003_1381,train,
1381,NDY-003_1382,train,
1382,NDY-003_1383,train,
1383,NDY-003_1384,train,
1384,NDY-003_1385,train,
1385,NDY-003_1386,train,
1386,NDY-003_1387,train,
1387,NDY-003_1388,train,
1388,NDY-003_1389,train,
1389,NDY-003_1390,train,
1390,NDY-003_1391,train,
1391,NDY-003_1392,train,
1392,NDY-003_1393,train,
1393,NDY-003_1394,train,
1394,NDY-003_1395,train,
1395,NDY-003_1396,test,0.008566498756408691
1396,NDY-003_1397,test,0.9925150275230408
1397,NDY-003_1398,test,0.9903364181518555
1398,NDY-003_1399,test,0.9578378796577454
1399,NDY-003_1400,train,
1400,NDY-003_1401,train,
1401,NDY-003_1402,train,
1402,NDY-003_1403,test,0.01957690715789795
1403,NDY-003_1404,train,
1404,NDY-003_1405,train,
1405,NDY-003_1406,train,
1406,NDY-003_1407,train,
1407,NDY-003_1408,train,
1408,NDY-003_1409,train,
1409,NDY-003_1410,train,
1410,NDY-003_1411,train,
1411,NDY-003_1412,train,
1412,NDY-003_1413,train,
1413,NDY-003_1414,train,
1414,NDY-003_1415,train,
1415,NDY-003_1416,train,
1416,NDY-003_1417,test,0.0017394423484802246
1417,NDY-003_1418,train,
1418,NDY-003_1419,test,0.02670234441757202
1419,NDY-003_1420,train,
1420,NDY-003_1421,train,
1421,NDY-003_1422,train,
1422,NDY-003_1423,train,
1423,NDY-003_1424,train,
1424,NDY-003_1425,train,
1425,NDY-003_1426,train,
1426,NDY-003_1427,test,0.029719889163970947
1427,NDY-003_1428,test,0.02723151445388794
1428,NDY-003_1429,train,
1429,NDY-003_1430,train,
1430,NDY-003_1431,test,0.004321038722991943
1431,NDY-003_1432,train,
1432,NDY-003_1433,train,
1433,NDY-003_1434,test,0.07637429237365723
1434,NDY-003_1435,test,0.9911166429519653
1435,NDY-003_1436,train,
1436,NDY-003_1437,train,
1437,NDY-003_1438,train,
1438,NDY-003_1439,train,
1439,NDY-003_1440,train,
1440,NDY-003_1441,train,
1441,NDY-003_1442,train,
1442,NDY-003_1443,train,
1443,NDY-003_1444,train,
1444,NDY-003_1445,train,
1445,NDY-003_1446,train,
1446,NDY-003_1447,train,
1447,NDY-003_1448,train,
1448,NDY-003_1449,test,0.19087976217269897
1449,NDY-003_1450,train,
1450,NDY-003_1451,train,
1451,NDY-003_1452,train,
1452,NDY-003_1453,train,
1453,NDY-003_1454,test,0.23275423049926758
1454,NDY-003_1455,train,
1455,NDY-003_1456,train,
1456,NDY-003_1457,test,0.0035895705223083496
1457,NDY-003_1458,test,0.9925116300582886
1458,NDY-003_1459,train,
1459,NDY-003_1460,train,
1460,NDY-003_1461,train,
1461,NDY-003_1462,train,
1462,NDY-003_1463,train,
1463,NDY-003_1464,train,
1464,NDY-003_1465,test,0.003287076950073242
1465,NDY-003_1466,train,
1466,NDY-003_1467,train,
1467,NDY-003_1468,train,
1468,NDY-003_1469,train,
1469,NDY-003_1470,train,
1470,NDY-003_1471,train,
1471,NDY-003_1472,train,
1472,NDY-003_1473,train,
1473,NDY-003_1474,train,
1474,NDY-003_1475,train,
1475,NDY-003_1476,train,
1476,NDY-003_1477,train,
1477,NDY-003_1478,train,
1478,NDY-003_1479,train,
1479,NDY-003_1480,train,
1480,NDY-003_1481,train,
1481,NDY-003_1482,train,
1482,NDY-003_1483,train,
1483,NDY-003_1484,test,0.009899914264678955
1484,NDY-003_1485,train,
1485,NDY-003_1486,train,
1486,NDY-003_1487,train,
1487,NDY-003_1488,test,0.008631289005279541
1488,NDY-003_1489,train,
1489,NDY-003_1490,train,
1490,NDY-003_1491,train,
1491,NDY-003_1492,train,
1492,NDY-003_1493,train,
1493,NDY-003_1494,train,
1494,NDY-003_1495,train,
1495,NDY-003_1496,train,
1496,NDY-003_1497,test,0.006988584995269775
1497,NDY-003_1498,train,
1498,NDY-003_1499,train,
1499,NDY-003_1500,train,
1500,NDY-003_1501,train,
1501,NDY-003_1502,train,
1502,NDY-003_1503,train,
1503,NDY-003_1504,train,
1504,NDY-003_1505,train,
1505,NDY-003_1506,train,
1506,NDY-003_1507,train,
1507,NDY-003_1508,train,
1508,NDY-003_1509,train,
1509,NDY-003_1510,train,
1510,NDY-003_1511,train,
1511,NDY-003_1512,train,
1512,NDY-003_1513,train,
1513,NDY-003_1514,test,0.0032566189765930176
1514,NDY-003_1515,train,
1515,NDY-003_1516,train,
1516,NDY-003_1517,train,
1517,NDY-003_1518,train,
1518,NDY-003_1519,train,
1519,NDY-003_1520,train,
1520,NDY-003_1521,test,0.029460668563842773
1521,NDY-003_1522,train,
1522,NDY-003_1523,train,
1523,NDY-003_1524,train,
1524,NDY-003_1525,train,
1525,NDY-003_1526,train,
1526,NDY-003_1527,train,
1527,NDY-003_1528,train,
1528,NDY-003_1529,train,
1529,NDY-003_1530,train,
1530,NDY-003_1531,train,
1531,NDY-003_1532,train,
1532,NDY-003_1533,train,
1533,NDY-003_1534,train,
1534,NDY-003_1535,train,
1535,NDY-003_1536,train,
1536,NDY-003_1537,test,0.03710204362869263
1537,NDY-003_1538,train,
1538,NDY-003_1539,train,
1539,NDY-003_1540,train,
1540,NDY-003_1541,train,
1541,NDY-003_1542,train,
1542,NDY-003_1543,train,
1543,NDY-003_1544,train,
1544,NDY-003_1545,train,
1545,NDY-003_1546,train,
1546,NDY-003_1547,train,
1547,NDY-003_1548,train,
1548,NDY-003_1549,train,
1549,NDY-003_1550,train,
1550,NDY-003_1551,train,
1551,NDY-003_1552,train,
1552,NDY-003_1553,train,
1553,NDY-003_1554,test,0.9914562106132507
1554,NDY-003_1555,train,
1555,NDY-003_1556,test,0.0111960768699646
1556,NDY-003_1557,train,
1557,NDY-003_1558,train,
1558,NDY-003_1559,train,
1559,NDY-003_1560,train,
1560,NDY-003_1561,train,
1561,NDY-003_1562,train,
1562,NDY-003_1563,train,
1563,NDY-003_1564,train,
1564,NDY-003_1565,train,
1565,NDY-003_1566,train,
1566,NDY-003_1567,train,
1567,NDY-003_1568,train,
1568,NDY-003_1569,train,
1569,NDY-003_1570,train,
1570,NDY-003_1571,train,
1571,NDY-003_1572,train,
1572,NDY-003_1573,train,
1573,NDY-003_1574,train,
1574,NDY-003_1575,train,
1575,NDY-003_1576,test,0.007586538791656494
1576,NDY-003_1577,test,0.13905590772628784
1577,NDY-003_1578,train,
1578,NDY-003_1579,train,
1579,NDY-003_1580,train,
1580,NDY-003_1581,train,
1581,NDY-003_1582,train,
1582,NDY-003_1583,train,
1583,NDY-003_1584,train,
1584,NDY-003_1585,train,
1585,NDY-003_1586,train,
1586,NDY-003_1587,train,
1587,NDY-003_1588,train,
1588,NDY-003_1589,test,0.9643940329551697
1589,NDY-003_1590,train,
1590,NDY-003_1591,test,0.00725167989730835
1591,NDY-003_1592,train,
1592,NDY-003_1593,train,
1593,NDY-003_1594,train,
1594,NDY-003_1595,test,0.9921556115150452
1595,NDY-003_1596,train,
1596,NDY-003_1597,train,
1597,NDY-003_1598,train,
1598,NDY-003_1599,train,
1599,NDY-003_1600,train,
1600,NDY-003_1601,train,
1601,NDY-003_1602,train,
1602,NDY-003_1603,train,
1603,NDY-003_1604,test,0.006367862224578857
1604,NDY-003_1605,train,
1605,NDY-003_1606,train,
1606,NDY-003_1607,train,
1607,NDY-003_1608,train,
1608,NDY-003_1609,train,
1609,NDY-003_1610,train,
1610,NDY-003_1611,train,
1611,NDY-003_1612,train,
1612,NDY-003_1613,train,
1613,NDY-003_1614,train,
1614,NDY-003_1615,train,
1615,NDY-003_1616,train,
1616,NDY-003_1617,test,0.019520044326782227
1617,NDY-003_1618,train,
1618,NDY-003_1619,train,
1619,NDY-003_1620,train,
1620,NDY-003_1621,train,
1621,NDY-003_1622,train,
1622,NDY-003_1623,train,
1623,NDY-003_1624,train,
1624,NDY-003_1625,train,
1625,NDY-003_1626,train,
1626,NDY-003_1627,train,
1627,NDY-003_1628,train,
1628,NDY-003_1629,train,
1629,NDY-003_1630,train,
1630,NDY-003_1631,train,
1631,NDY-003_1632,train,
1632,NDY-003_1633,train,
1633,NDY-003_1634,train,
1634,NDY-003_1635,train,
1635,NDY-003_1636,train,
1636,NDY-003_1637,train,
1637,NDY-003_1638,train,
1638,NDY-003_1639,test,0.9908655285835266
1639,NDY-003_1640,train,
1640,NDY-003_1641,test,0.0015925765037536621
1641,NDY-003_1642,train,
1642,NDY-003_1643,train,
1643,NDY-003_1644,train,
1644,NDY-003_1645,train,
1645,NDY-003_1646,train,
1646,NDY-003_1647,train,
1647,NDY-003_1648,train,
1648,NDY-003_1649,train,
1649,NDY-003_1650,train,
1650,NDY-003_1651,train,
1651,NDY-003_1652,train,
1652,NDY-003_1653,train,
1653,NDY-003_1654,train,
1654,NDY-003_1655,train,
1655,NDY-003_1656,train,
1656,NDY-003_1657,train,
1657,NDY-003_1658,train,
1658,NDY-003_1659,train,
1659,NDY-003_1660,train,
1660,NDY-003_1661,train,
1661,NDY-003_1662,test,0.035396039485931396
1662,NDY-003_1663,test,0.9841087460517883
1663,NDY-003_1664,train,
1664,NDY-003_1665,train,
1665,NDY-003_1666,train,
1666,NDY-003_1667,train,
1667,NDY-003_1668,train,
1668,NDY-003_1669,test,0.0336763858795166
1669,NDY-003_1670,train,
1670,NDY-003_1671,test,0.003456294536590576
1671,NDY-003_1672,train,
1672,NDY-003_1673,train,
1673,NDY-003_1674,test,0.0018457770347595215
1674,NDY-003_1675,train,
1675,NDY-003_1676,train,
1676,NDY-003_1677,train,
1677,NDY-003_1678,train,
1678,NDY-003_1679,train,
1679,NDY-003_1680,train,
1680,NDY-003_1681,train,
1681,NDY-003_1682,test,0.011687695980072021
1682,NDY-003_1683,test,0.015143036842346191
1683,NDY-003_1684,train,
1684,NDY-003_1685,train,
1685,NDY-003_1686,train,
1686,NDY-003_1687,train,
1687,NDY-003_1688,train,
1688,NDY-003_1689,train,
1689,NDY-003_1690,train,
1690,NDY-003_1691,train,
1691,NDY-003_1692,train,
1692,NDY-003_1693,train,
1693,NDY-003_1694,train,
1694,NDY-003_1695,train,
1695,NDY-003_1696,train,
1696,NDY-003_1697,test,0.9853973984718323
1697,NDY-003_1698,train,
1698,NDY-003_1699,train,
1699,NDY-003_1700,train,
1700,NDY-003_1701,train,
1701,NDY-003_1702,train,
1702,NDY-003_1703,train,
1703,NDY-003_1704,test,0.9821889996528625
1704,NDY-003_1705,train,
1705,NDY-003_1706,train,
1706,NDY-003_1707,train,
1707,NDY-003_1708,test,0.006442010402679443
1708,NDY-003_1709,train,
1709,NDY-003_1710,train,
1710,NDY-003_1711,test,0.015899181365966797
1711,NDY-003_1712,train,
1712,NDY-003_1713,train,
1713,NDY-003_1714,train,
1714,NDY-003_1715,train,
1715,NDY-003_1716,train,
1716,NDY-003_1717,train,
1717,NDY-003_1718,test,0.00522691011428833
1718,NDY-003_1719,train,
1719,NDY-003_1720,train,
1720,NDY-003_1721,train,
1721,NDY-003_1722,train,
1722,NDY-003_1723,train,
1723,NDY-003_1724,train,
1724,NDY-003_1725,train,
1725,NDY-003_1726,train,
1726,NDY-003_1727,train,
1727,NDY-003_1728,train,
1728,NDY-003_1729,train,
1729,NDY-003_1730,train,
1730,NDY-003_1731,train,
1731,NDY-003_1732,test,0.0021245479583740234
1732,NDY-003_1733,test,0.9281601309776306
1733,NDY-003_1734,train,
1734,NDY-003_1735,train,
1735,NDY-003_1736,train,
1736,NDY-003_1737,test,0.9913457632064819
1737,NDY-003_1738,train,
1738,NDY-003_1739,train,
1739,NDY-003_1740,train,
1740,NDY-003_1741,train,
1741,NDY-003_1742,train,
1742,NDY-003_1743,train,
1743,NDY-003_1744,train,
1744,NDY-003_1745,train,
1745,NDY-003_1746,train,
1746,NDY-003_1747,train,
1747,NDY-003_1748,train,
